date	average_transaction_value
2020-08-21	60985811369782.402013847
2020-08-20	84069740535721.864698584
2020-08-19	59457566559957.247159348
2020-08-18	49004923377555.717439333
2020-08-17	57989288909926.998430091
2020-08-16	43435058799667.267573582
2020-08-15	43663245618833.174473724
2020-08-14	45641297551946.272684483
2020-08-13	50829509528431.76766164
2020-08-12	64137652068230.329089943
2020-08-11	52611672201384.016095618
2020-08-10	40591133676946.831665262
2020-08-09	45236711082101.795097657
2020-08-08	40788874012116.228933235
2020-08-07	39301284196406.620703496
2020-08-06	42106370816029.767066513
2020-08-05	44704969601375.060004054
2020-08-04	44392461392612.519089889
2020-08-03	80667028215440.241181755
2020-08-02	41454306369940.344561614
2020-08-01	51295953783570.402402152
2020-07-31	75929043610162.644780908
2020-07-30	56480064741111.37045931
2020-07-29	50405227706258.638546474
2020-07-28	55426157123935.115535823
2020-07-27	60197305564006.097619452
2020-07-26	45943290365807.102792921
2020-07-25	61089503341301.23892628
2020-07-24	46224262607557.174836728
2020-07-23	44941642994766.747177682
2020-07-22	53081272735427.377483718
2020-07-21	38786607305041.147877226
2020-07-20	54336586773346.535236642
2020-07-19	55559187509768.446637576
2020-07-18	51194752226838.255633399
2020-07-17	42832439900326.679275418
2020-07-16	51461854328873.784750997
2020-07-15	41716606507485.724312037
2020-07-14	49112843012269.981899203
2020-07-13	82704665056736.397182661
2020-07-12	43124581343937.923505943
2020-07-11	71565185137990.998410729
2020-07-10	148873648597449.102500105
2020-07-09	180533539721535.038310245
2020-07-08	283278168416395.169445615
2020-07-07	122460099442803.223456311
2020-07-06	49762502930236.73063496
2020-07-05	32302447791853.813523117
2020-07-04	33411780625276.798266959
2020-07-03	33475799646270.780754533
2020-07-02	32731674300087.978508701
2020-07-01	34716276091720.93446597
2020-06-30	60855962567827.133698535
2020-06-29	30839117447183.143923281
2020-06-28	26918691146813.391908236
2020-06-27	31033518774385.010377605
2020-06-26	31825307735008.710662714
2020-06-25	38795123923614.673772909
2020-06-24	83323285756315.439977037
2020-06-23	43265095148028.096941501
2020-06-22	38142249813539.991756015
2020-06-21	25877525258087.97841185
2020-06-20	25076757331361.22636283
2020-06-19	25678984391137.00684219
2020-06-18	30855479102080.565636984
2020-06-17	31315795500551.389292288
2020-06-16	27420088167555.559814105
2020-06-15	72745225229460.910006432
2020-06-14	40411478453355.146959774
2020-06-13	53949419149561.992823461
2020-06-12	29476072993708.329058286
2020-06-11	26876260694026.30894506
2020-06-10	28162973893003.639652546
2020-06-09	43327725855405.025619816
2020-06-08	29149435685839.586338786
2020-06-07	34098236487459.312811505
2020-06-06	28726588993482.688807604
2020-06-05	33435739741035.545971364
2020-06-04	44864161341540.832832737
2020-06-03	31485881685541.846795336
2020-06-02	57711335918701.857017544
2020-06-01	39744936474601.831613497
2020-05-31	31305522237637.315277091
2020-05-30	22529674922030.934903154
2020-05-29	21901739036032.499688272
2020-05-28	36055021302584.747491178
2020-05-27	42356288896796.284361629
2020-05-26	20363713884204.273983215
2020-05-25	39207824041561.742922252
2020-05-24	31339772545042.524701617
2020-05-23	17355715739389.151316958
2020-05-22	26206312280397.887630338
2020-05-21	20991755408110.203571768
2020-05-20	25216174939800.996695382
2020-05-19	24250941120265.183356324
2020-05-18	23382278900341.215831015
2020-05-17	22636860760992.267851627
2020-05-16	28018515577083.470027394
