date	total_transaction_volume
2021-09-01	41223828.09296447
2021-08-31	63914312.792913269
2021-08-30	55435546.400906529
2021-08-29	34879790.407977083
2021-08-28	39224249.124849201
2021-08-27	32363863.738152973
2021-08-26	42496472.565539257
2021-08-25	32518274.229214003
2021-08-24	43004893.642366422
2021-08-23	33648207.820996959
2021-08-22	33006847.514119868
2021-08-21	59292999.151968341
2021-08-20	49697201.853965906
2021-08-19	38481668.496826175
2021-08-18	46386781.480740123
2021-08-17	53750089.321388591
2021-08-16	54435598.004795712
2021-08-15	36567375.922303548
2021-08-14	39624199.970551462
2021-08-13	55917944.399484197
2021-08-12	51677740.088921857
2021-08-11	94465809.868495562
2021-08-10	62437217.641994828
2021-08-09	45820712.016691033
2021-08-08	47017434.408867203
2021-08-07	41658357.730347325
2021-08-06	35751643.226742277
2021-08-05	42403295.082677703
2021-08-04	52600359.404655985
2021-08-03	47520702.055352058
2021-08-02	41985670.159471443
2021-08-01	38453565.920529481
2021-07-31	41621091.202100285
2021-07-30	62748627.161974587
2021-07-29	73437785.703851087
2021-07-28	35024857.984764123
2021-07-27	48569522.043867323
2021-07-26	55266825.098739035
2021-07-25	25126348.916052724
2021-07-24	42091997.062865642
2021-07-23	50558094.907994897
2021-07-22	59909989.659969835
2021-07-21	204956478.218676333
2021-07-20	95285316.687487051
2021-07-19	42864439.59302864
2021-07-18	34763778.203259948
2021-07-17	82141148.211237548
2021-07-16	58555621.633067386
2021-07-15	36529724.053474591
2021-07-14	39772846.319998817
2021-07-13	33473572.197749397
2021-07-12	71120577.037991027
2021-07-11	23368766.996483816
2021-07-10	49458103.323657225
2021-07-09	41498604.430070053
2021-07-08	43079381.742106884
2021-07-07	63187063.313387579
2021-07-06	42129225.662002891
2021-07-05	29941779.711686653
2021-07-04	26526173.871177897
2021-07-03	36740509.416419137
2021-07-02	43461530.126950393
2021-07-01	53592403.710175799
2021-06-30	58102850.130870971
2021-06-29	62666588.557940368
2021-06-28	159588747.102648708
2021-06-27	94197510.920757214
2021-06-26	49652900.517377928
2021-06-25	78042335.343364045
2021-06-24	68306038.577710694
