date	total_transaction_volume
2022-02-07	5610865.875733
2022-02-06	429929.910126
2022-02-05	645257.984007
2022-02-04	779596.526236
2022-02-03	971531.036586
2022-02-02	6441476.750796
2022-02-01	1113825.668071
2022-01-31	1450981.695391
2022-01-30	4451623.337798
2022-01-29	6629080.763723
2022-01-28	12272343.01388
2022-01-27	18580312.470238
2022-01-26	32330661.295019
2022-01-25	12824198.049463
2022-01-24	1127448.406923
2022-01-23	2614959.163694
2022-01-22	4908898.388563
2022-01-21	2039902.207492
2022-01-20	4195464.950151
2022-01-19	6876860.21033
2022-01-18	9986167.618719
2022-01-17	6601618.02621
2022-01-16	9943609.559112
2022-01-15	10385652.169073
2022-01-14	9813641.800805
2022-01-13	9495496.957987
2022-01-12	12048245.03652
2022-01-11	11881579.644904
2022-01-10	9317126.577071
2022-01-09	9654351.242788
2022-01-08	10682889.390266
2022-01-07	11502035.601679
2022-01-06	9338897.409713
2022-01-05	10231487.662947
2022-01-04	9034703.659901
2022-01-03	9000696.458936
2022-01-02	7732970.580807
2022-01-01	7419014.714109
2021-12-31	8673358.856909
2021-12-30	8388390.10847
2021-12-29	8329199.596357
2021-12-28	8839538.563374
2021-12-27	10985516.742933
2021-12-26	9669926.609039
2021-12-25	10432229.047075
2021-12-24	11391374.113197
2021-12-23	11292776.079444
2021-12-22	11359778.526784
2021-12-21	11919454.099155
2021-12-20	12799295.384326
2021-12-19	11788452.698069
2021-12-18	12559272.178837
2021-12-17	10756932.050505
2021-12-16	10411254.448571
2021-12-15	11494235.55042
2021-12-14	13059689.940564
2021-12-13	12926639.468386
2021-12-12	9266383.921648
2021-12-11	9201509.244609
2021-12-10	10612182.738207
2021-12-09	11230668.932513
2021-12-08	12612308.405757
2021-12-07	12451300.401242
2021-12-06	11172997.260952
2021-12-05	11361858.895132
2021-12-04	11469456.640467
2021-12-03	9805439.971871
2021-12-02	10239747.522173
2021-12-01	12095489.09076
2021-11-30	13797920.571721
2021-11-29	11636262.735456
2021-11-28	10373232.910052
2021-11-27	9439444.061246
2021-11-26	9699169.974853
2021-11-25	9104079.870727
2021-11-24	10697183.873164
2021-11-23	13353856.083761
2021-11-22	16014490.120856
2021-11-21	17366841.201952
2021-11-20	11283554.086299
2021-11-19	801111.058884
2021-11-18	824704.160736
2021-11-17	2277238.559605
2021-11-16	9541937.840413
2021-11-15	6581313.06746
2021-11-14	6462261.704244
2021-11-13	7296174.751617
2021-11-12	9428684.956974
2021-11-11	11034949.518187
2021-11-10	11043221.772898
2021-11-09	10571554.082896
2021-11-08	11055135.989384
2021-11-07	10150495.652296
2021-11-06	12113217.975136
2021-11-05	10927449.391277
2021-11-04	10818070.308543
2021-11-03	12448935.811938
2021-11-02	14051161.443992
2021-11-01	13103752.466264
2021-10-31	11668729.929478
2021-10-30	10126832.216001
2021-10-29	11746324.051186
2021-10-28	12205805.585988
2021-10-27	11129138.477513
2021-10-26	15132755.890317
2021-10-25	11019515.441842
2021-10-24	10676288.576881
2021-10-23	5559447.402263
2021-10-22	9477390.349959
2021-10-21	10334828.253222
2021-10-20	4760363.57397
2021-10-19	7552982.004046
2021-10-18	8217407.403951
2021-10-17	7948136.533584
2021-10-16	8542897.654547
2021-10-15	10525626.394842
2021-10-14	10992114.332294
2021-10-13	11935135.838172
2021-10-12	9847953.921274
2021-10-11	8871357.180665
2021-10-10	10228227.755812
2021-10-09	9921348.15284
2021-10-08	12296150.519901
2021-10-07	11184461.445272
2021-10-06	12884417.431753
2021-10-05	9814537.497553
2021-10-04	10313492.382343
2021-10-03	11017552.967718
2021-10-02	11693976.595903
2021-10-01	12575786.975208
2021-09-30	6654954.723789
2021-09-29	9235624.653194
2021-09-28	12124412.996393
2021-09-27	12981620.451052
2021-09-26	10726726.909839
2021-09-25	9645942.939135
2021-09-24	12884265.409268
2021-09-23	13317200.603579
2021-09-22	10492587.61151
2021-09-21	9950251.941024
2021-09-20	58656052.171949
2021-09-19	74052876.125402
2021-09-18	9738274.75204
2021-09-17	9401311.679414
2021-09-16	12306439.214845
2021-09-15	11286252.943062
2021-09-14	9061679.500576
2021-09-13	9046804.028435
2021-09-12	10038594.363974
2021-09-11	8037602.536829
2021-09-10	8529795.546499
2021-09-09	7024989.109179
2021-09-08	9719776.801213
2021-09-07	11877770.343448
2021-09-06	14266810.372479
2021-09-05	14863057.806151
2021-09-04	11189958.394247
2021-09-03	9657141.925605
2021-09-02	10329921.888317
2021-09-01	12765875.454184
2021-08-31	12553646.572928
2021-08-30	8871901.430752
2021-08-29	8618262.491925
2021-08-28	9971456.449858
2021-08-27	9418281.155765
2021-08-26	10431862.276884
2021-08-25	10793380.920203
2021-08-24	14618943.475453
2021-08-23	12495721.413414
2021-08-22	12823781.691145
2021-08-21	10918741.01206
