date	average_transaction_value
2021-07-30	11.558597
2021-07-29	11.953955
2021-07-28	5.932987
2021-07-27	8.80612
2021-07-26	8.765676
2021-07-25	4.907572
2021-07-24	7.78486
2021-07-23	8.444372
2021-07-22	11.770818
2021-07-21	35.494012
2021-07-20	15.377298
2021-07-19	8.059233
2021-07-18	7.656997
2021-07-17	14.727377
2021-07-16	9.712766
2021-07-15	6.606906
2021-07-14	7.039994
2021-07-13	5.445606
2021-07-12	9.839272
2021-07-11	3.523053
2021-07-10	7.024785
2021-07-09	6.077593
2021-07-08	7.332334
2021-07-07	12.413225
2021-07-06	7.012625
2021-07-05	6.060335
2021-07-04	4.567395
2021-07-03	5.880729
2021-07-02	7.298947
2021-07-01	6.51284
2021-06-30	7.267307
2021-06-29	7.922028
2021-06-28	24.373755
2021-06-27	15.684175
2021-06-26	8.583404
2021-06-25	15.242653
2021-06-24	9.118151
2021-06-23	16.15659
2021-06-22	22.334318
2021-06-21	13.293523
2021-06-20	12.290914
2021-06-19	10.938256
2021-06-18	20.334533
2021-06-17	36.102987
2021-06-16	32.036414
2021-06-15	37.620583
2021-06-14	27.351429
2021-06-13	11.529265
2021-06-12	16.506456
2021-06-11	12.981354
2021-06-10	17.528911
2021-06-09	19.874079
2021-06-08	22.053889
2021-06-07	14.555753
2021-06-06	8.055186
2021-06-05	14.032837
2021-06-04	14.989273
2021-06-03	9.087931
2021-06-02	13.550729
2021-06-01	11.620213
2021-05-31	17.485593
2021-05-30	14.667578
2021-05-29	15.592138
2021-05-28	14.493911
2021-05-27	16.26133
2021-05-26	21.634925
2021-05-25	30.47014
2021-05-24	37.746796
2021-05-23	61.296889
2021-05-22	30.258589
2021-05-21	36.365617
2021-05-20	30.918496
2021-05-19	32.152269
2021-05-18	27.980809
2021-05-17	27.20814
2021-05-16	36.478348
2021-05-15	44.612595
2021-05-14	52.061839
2021-05-13	49.821456
2021-05-12	41.519449
2021-05-11	41.644304
2021-05-10	29.437672
2021-05-09	63.603239
2021-05-08	31.129973
2021-05-07	75.958377
2021-05-06	68.270216
2021-05-05	87.17383
2021-05-04	108.775564
2021-05-03	125.806158
